AverageMetaDiffPercentEventsCorrect,AverageMetaDiffMeanTimeWithLabel,AverageMetaDiffMeanLabelCounts,MetaPercentEventsCorrect,BasePercentEventsCorrect,RatioPercentEventsCorrect,IncreasePercentEventsCorrect,MetaMeanTimeWithLabel,BaseMeanTimeWithLabel,RatioMeanTimeWithLabel,IncreaseMeanTimeWithLabel,MetaMaxTimeWithLabel,BaseMaxTimeWithLabel,RatioMaxTimeWithLabel,IncreaseMaxTimeWithLabel,MetaMinTimeWithLabel,BaseMinTimeWithLabel,RatioMinTimeWithLabel,IncreaseMinTimeWithLabel,MetaMeanLabelCounts,BaseMeanLabelCounts,RatioMeanLabelCounts,IncreaseMeanLabelCounts,MetaDistinctLabels,BaseDistinctLabels,RatioDistinctLabels,IncreaseDistinctLabels,MetaPlausibilityAccuracy,BasePlausibilityAccuracy,RatioPlausibilityAccuracy,IncreasePlausibilityAccuracy,MetaPlausibilityWorkspaceAccuracy,BasePlausibilityWorkspaceAccuracy,RatioPlausibilityWorkspaceAccuracy,IncreasePlausibilityWorkspaceAccuracy,NumberEntities,MaxWalk,ProbNewEntities,SensorSeesColor,GridWidth,GridHeight,MetaAbductions,MetaAcceptedBad,MetaAcceptedImpossible,MetaAcceptedImpossibleLconf,MetaAcceptedBatch,MetaAcceptedNone,MetaMilliseconds,BaseMilliseconds,RatioMilliseconds,IncreaseMilliseconds,MetaBadCount,BaseBadCount,RatioBadCount,IncreaseBadCount,MetaSharedExplainsCount,BaseSharedExplainsCount,RatioSharedExplainsCount,IncreaseSharedExplainsCount,MetaUnexplained,BaseUnexplained,RatioUnexplained,IncreaseUnexplained,MetaExplainCycles,BaseExplainCycles,RatioExplainCycles,IncreaseExplainCycles,Steps,StepsBetween,SensorNoise,BeliefNoise,Seed
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,6.333333333333334,6.333333333333334,1.0,0.0,8.5,8.5,1.0,0.0,4.1,4.1,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.025768248373967,2.025768248373967,1.0,0.0,2.6875,2.6875,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,162.245,155.717,1.041922205025784,4.19222050257839,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8588214
0.0,0.0,0.0,90.0,90.0,1.0,0.0,6.666666666666666,6.666666666666666,1.0,0.0,8.9,8.9,1.0,0.0,4.7,4.7,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.1991069608137717,2.1991069608137717,1.0,0.0,1.625,1.625,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,155.779,123.291,1.2635066630978742,26.350666309787414,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4531253
0.0,0.0,0.0,96.66666666666667,96.66666666666667,1.0,0.0,7.166666666666666,7.166666666666666,1.0,0.0,9.2,9.2,1.0,0.0,5.6,5.6,1.0,0.0,1.7,1.7,1.0,0.0,13,13,1.0,0.0,2.285639272258693,2.285639272258693,1.0,0.0,2.05,2.05,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,202.956,224.935,0.9022873274501522,-9.77126725498478,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8050354
0.0,0.0,0.0,94.44444444444444,94.44444444444444,1.0,0.0,6.5,6.5,1.0,0.0,8.0,8.0,1.0,0.0,5.6,5.6,1.0,0.0,1.9,1.9,1.0,0.0,13,13,1.0,0.0,2.235707302046804,2.235707302046804,1.0,0.0,1.4666666666666668,1.4666666666666668,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,222.314,164.343,1.3527439562378685,35.274395623786845,0,0,0.0,0.0,6,6,1.0,0.0,0,0,0.0,0.0,91,91,1.0,0.0,10,1,0,0,6699938
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,8.0,8.0,1.0,0.0,9.2,9.2,1.0,0.0,6.8,6.8,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,1.812311118560417,1.812311118560417,1.0,0.0,1.984375,1.984375,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,111.906,150.653,0.7428063165021607,-25.719368349783934,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3084233
0.0,0.0,0.0,62.22222222222222,62.22222222222222,1.0,0.0,4.833333333333333,4.833333333333333,1.0,0.0,6.9,6.9,1.0,0.0,3.4,3.4,1.0,0.0,2.6,2.6,1.0,0.0,10,10,1.0,0.0,1.6778353247095221,1.6778353247095221,1.0,0.0,1.5555555555555556,1.5555555555555556,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,211.646,179.017,1.1822676058698336,18.226760586983353,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,687102
0.0,0.0,0.0,75.55555555555557,75.55555555555557,1.0,0.0,6.166666666666666,6.166666666666666,1.0,0.0,7.5,7.5,1.0,0.0,5.0,5.0,1.0,0.0,1.9,1.9,1.0,0.0,10,10,1.0,0.0,1.7635087719298248,1.7635087719298248,1.0,0.0,2.9285714285714284,2.9285714285714284,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,168.097,195.954,0.85783908468314,-14.216091531686006,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,638867
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,8.2,8.2,1.0,0.0,6.4,6.4,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,1.9808805638496025,1.9808805638496025,1.0,0.0,2.142857142857143,2.142857142857143,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,198.133,211.893,0.9350615640913102,-6.4938435908689724,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3741462
0.0,0.0,0.0,82.22222222222221,82.22222222222221,1.0,0.0,5.833333333333334,5.833333333333334,1.0,0.0,7.1,7.1,1.0,0.0,4.8,4.8,1.0,0.0,2.6,2.6,1.0,0.0,15,15,1.0,0.0,1.609303391604851,1.609303391604851,1.0,0.0,2.0,2.0,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,190.176,104.111,1.8266657701875881,82.6665770187588,0,0,0.0,0.0,8,8,1.0,0.0,0,0,0.0,0.0,91,91,1.0,0.0,10,1,0,0,8718571
0.0,0.0,0.0,82.22222222222221,82.22222222222221,1.0,0.0,5.5,5.5,1.0,0.0,7.4,7.4,1.0,0.0,3.8,3.8,1.0,0.0,2.1,2.1,1.0,0.0,10,10,1.0,0.0,2.1566123290171793,2.1566123290171793,1.0,0.0,2.166666666666667,2.166666666666667,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,276.496,204.185,1.3541445257976834,35.41445257976834,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2777484
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,8.0,8.0,1.0,0.0,6.6,6.6,1.0,0.0,1.8,1.8,1.0,0.0,14,14,1.0,0.0,2.1969663152925483,2.1969663152925483,1.0,0.0,1.9,1.9,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,233.054,237.37,0.9818174158486751,-1.8182584151324948,0,0,0.0,0.0,6,6,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4583853
0.0,0.0,0.0,95.55555555555556,95.55555555555556,1.0,0.0,8.0,8.0,1.0,0.0,8.8,8.8,1.0,0.0,7.2,7.2,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,2.2102139006801957,2.2102139006801957,1.0,0.0,1.3888888888888888,1.3888888888888888,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,170.614,183.313,0.9307250440503402,-6.927495594965979,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9356714
0.0,0.0,0.0,97.77777777777777,97.77777777777777,1.0,0.0,9.0,9.0,1.0,0.0,9.4,9.4,1.0,0.0,8.6,8.6,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,2.257839306454289,2.257839306454289,1.0,0.0,1.5,1.5,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,183.407,143.82,1.275253789459046,27.525378945904617,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6764829
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,6.0,6.0,1.0,0.0,8.2,8.2,1.0,0.0,4.1,4.1,1.0,0.0,2.0,2.0,1.0,0.0,10,10,1.0,0.0,2.2318406747710333,2.2318406747710333,1.0,0.0,1.5925925925925926,1.5925925925925926,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,225.564,201.019,1.122102885796865,12.210288579686491,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6289535
0.0,0.0,0.0,75.55555555555557,75.55555555555557,1.0,0.0,5.333333333333333,5.333333333333333,1.0,0.0,7.1,7.1,1.0,0.0,3.9,3.9,1.0,0.0,2.2,2.2,1.0,0.0,10,10,1.0,0.0,2.1180699035893964,2.1180699035893964,1.0,0.0,2.111111111111111,2.111111111111111,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,159.202,191.197,0.8326595082558826,-16.734049174411737,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8949753
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,6.916666666666666,6.916666666666666,1.0,0.0,7.8,7.8,1.0,0.0,6.3,6.3,1.0,0.0,1.9,1.9,1.0,0.0,10,10,1.0,0.0,2.155905179459798,2.155905179459798,1.0,0.0,3.2857142857142856,3.2857142857142856,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,174.411,198.921,0.8767852564585942,-12.321474354140584,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2325579
0.0,0.0,0.0,78.88888888888889,78.88888888888889,1.0,0.0,5.333333333333333,5.333333333333333,1.0,0.0,7.9,7.9,1.0,0.0,3.2,3.2,1.0,0.0,2.2,2.2,1.0,0.0,10,10,1.0,0.0,2.1862057687053364,2.1862057687053364,1.0,0.0,1.6,1.6,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,255.55,251.833,1.0147597812836284,1.4759781283628488,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2803144
0.0,0.0,0.0,83.33333333333333,83.33333333333333,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,8.4,8.4,1.0,0.0,6.4,6.4,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.098680556959934,2.098680556959934,1.0,0.0,2.234285714285714,2.234285714285714,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,145.528,161.672,0.9001435004206046,-9.985649957939536,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,7809835
0.0,0.0,0.0,84.44444444444444,84.44444444444444,1.0,0.0,7.0,7.0,1.0,0.0,8.8,8.8,1.0,0.0,5.2,5.2,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.118458004278259,2.118458004278259,1.0,0.0,1.75,1.75,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,176.57,202.059,0.8738536764014471,-12.614632359855293,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3614744
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,7.333333333333333,7.333333333333333,1.0,0.0,7.9,7.9,1.0,0.0,6.8,6.8,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.187464774541108,2.187464774541108,1.0,0.0,1.8,1.8,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,130.315,148.867,0.8753786937333324,-12.462130626666752,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6065680
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,7.166666666666666,7.166666666666666,1.0,0.0,8.2,8.2,1.0,0.0,6.1,6.1,1.0,0.0,1.7,1.7,1.0,0.0,10,10,1.0,0.0,2.241248947704426,2.241248947704426,1.0,0.0,2.2,2.2,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,287.383,226.688,1.2677468591191416,26.77468591191417,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4419680
0.0,0.0,0.0,100.0,100.0,1.0,0.0,10.0,10.0,1.0,0.0,10.0,10.0,1.0,0.0,10.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,10,10,1.0,0.0,2.2896601285401776,2.2896601285401776,1.0,0.0,1.342857142857143,1.342857142857143,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,187.617,188.516,0.995231174011755,-0.47688259882450346,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3825690
0.0,0.0,0.0,96.66666666666667,96.66666666666667,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,8.9,8.9,1.0,0.0,5.9,5.9,1.0,0.0,1.6,1.6,1.0,0.0,13,13,1.0,0.0,2.2148022681533406,2.2148022681533406,1.0,0.0,2.05,2.05,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,166.442,198.377,0.8390186362330311,-16.098136376696896,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4722080
0.0,0.0,0.0,84.44444444444444,84.44444444444444,1.0,0.0,7.249999999999998,7.249999999999998,1.0,0.0,7.9,7.9,1.0,0.0,6.6,6.6,1.0,0.0,1.9,1.9,1.0,0.0,10,10,1.0,0.0,2.094594947030864,2.094594947030864,1.0,0.0,1.6328125,1.6328125,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,212.221,174.348,1.2172264666070158,21.722646660701578,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9432607
0.0,0.0,0.0,90.0,90.0,1.0,0.0,6.666666666666666,6.666666666666666,1.0,0.0,8.7,8.7,1.0,0.0,5.0,5.0,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.2423902960393645,2.2423902960393645,1.0,0.0,3.2857142857142856,3.2857142857142856,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,205.525,190.888,1.0766784711453836,7.667847114538367,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8682818
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,8.0,8.0,1.0,0.0,9.2,9.2,1.0,0.0,6.8,6.8,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,2.0388452805510524,2.0388452805510524,1.0,0.0,2.18125,2.18125,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,129.698,145.223,0.8930954463136004,-10.690455368639956,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9773069
0.0,0.0,0.0,80.0,80.0,1.0,0.0,6.333333333333334,6.333333333333334,1.0,0.0,8.0,8.0,1.0,0.0,4.9,4.9,1.0,0.0,2.0,2.0,1.0,0.0,10,10,1.0,0.0,2.089590433253224,2.089590433253224,1.0,0.0,2.26,2.26,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,189.519,222.836,0.8504864564074027,-14.951354359259728,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4949102
0.0,0.0,0.0,66.66666666666667,66.66666666666667,1.0,0.0,4.616666666666666,4.616666666666666,1.0,0.0,6.4,6.4,1.0,0.0,3.4,3.4,1.0,0.0,2.9,2.9,1.0,0.0,10,10,1.0,0.0,2.0407101474124416,2.0407101474124416,1.0,0.0,1.5625,1.5625,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,258.114,247.291,1.0437662510968857,4.376625109688577,0,0,0.0,0.0,2,2,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3811062
0.0,0.0,0.0,84.44444444444444,84.44444444444444,1.0,0.0,7.333333333333333,7.333333333333333,1.0,0.0,7.9,7.9,1.0,0.0,6.7,6.7,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.057258112840038,2.057258112840038,1.0,0.0,2.25,2.25,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,217.541,177.446,1.225956065507253,22.595606550725293,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2026475
0.0,0.0,0.0,90.0,90.0,1.0,0.0,6.25,6.25,1.0,0.0,8.4,8.4,1.0,0.0,4.8,4.8,1.0,0.0,2.1,2.1,1.0,0.0,13,13,1.0,0.0,2.0458387494140675,2.0458387494140675,1.0,0.0,2.5999999999999996,2.5999999999999996,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,203.646,160.136,1.271706549432982,27.17065494329819,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8018724
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,6.166666666666667,6.166666666666667,1.0,0.0,7.8,7.8,1.0,0.0,4.8,4.8,1.0,0.0,2.1,2.1,1.0,0.0,13,13,1.0,0.0,1.9944937805365932,1.9944937805365932,1.0,0.0,1.7200000000000002,1.7200000000000002,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,141.294,176.056,0.8025514608988049,-19.744853910119506,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8321261
0.0,0.0,0.0,97.77777777777777,97.77777777777777,1.0,0.0,8.5,8.5,1.0,0.0,9.1,9.1,1.0,0.0,7.9,7.9,1.0,0.0,1.3,1.3,1.0,0.0,10,10,1.0,0.0,2.1164862324082714,2.1164862324082714,1.0,0.0,2.0285714285714285,2.0285714285714285,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,224.177,124.55,1.7998956242472903,79.98956242472902,0,0,0.0,0.0,2,2,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,5561999
0.0,0.0,0.0,78.88888888888889,78.88888888888889,1.0,0.0,6.333333333333333,6.333333333333333,1.0,0.0,7.6,7.6,1.0,0.0,5.1,5.1,1.0,0.0,2.1,2.1,1.0,0.0,10,10,1.0,0.0,2.040523723448697,2.040523723448697,1.0,0.0,2.142857142857143,2.142857142857143,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,181.357,169.503,1.0699338654773072,6.9933865477307275,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3699771
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,6.333333333333333,6.333333333333333,1.0,0.0,7.1,7.1,1.0,0.0,5.7,5.7,1.0,0.0,2.1,2.1,1.0,0.0,13,13,1.0,0.0,2.1371277253648073,2.1371277253648073,1.0,0.0,1.6666666666666667,1.6666666666666667,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,175.04,176.307,0.9928136716069129,-0.7186328393087036,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2449689
0.5357142857142847,0.10625000000000007,-0.024999999999999994,97.77777777777777,94.44444444444444,1.0352941176470587,3.5294117647058774,9.0,7.666666666666667,1.1739130434782608,17.391304347826082,9.4,8.4,1.119047619047619,11.904761904761903,8.6,7.0,1.2285714285714284,22.85714285714285,1.2,1.6,0.7499999999999999,-25.000000000000007,10,12,0.8333333333333333,-16.66666666666667,1.9992662696842545,1.9628888888888887,1.0185325725777366,1.853257257773645,2.4765625,2.7015625,0.9167148640832851,-8.32851359167149,10,10,0,60,30,30,1,0,0,0,1,0,121.978,142.769,0.8543731482324594,-14.562685176754064,0,0,0.0,0.0,0,2,0.0,-100.0,0,1,0.0,-100.0,443,90,4.922222222222222,392.22222222222223,10,1,0,0,3312823
0.0,0.0,0.0,97.77777777777777,97.77777777777777,1.0,0.0,9.0,9.0,1.0,0.0,9.4,9.4,1.0,0.0,8.6,8.6,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,1.9873688228036055,1.9873688228036055,1.0,0.0,1.5785714285714285,1.5785714285714285,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,134.751,118.965,1.1326944899760434,13.26944899760434,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,515962
0.0,0.0,0.0,83.33333333333333,83.33333333333333,1.0,0.0,7.333333333333333,7.333333333333333,1.0,0.0,8.6,8.6,1.0,0.0,6.1,6.1,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.014723694883359,2.014723694883359,1.0,0.0,1.75,1.75,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,188.486,161.395,1.167855261935004,16.785526193500406,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8340152
0.0,0.0,0.0,95.55555555555556,95.55555555555556,1.0,0.0,9.0,9.0,1.0,0.0,9.8,9.8,1.0,0.0,8.2,8.2,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,1.9537329474068605,1.9537329474068605,1.0,0.0,1.65625,1.65625,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,138.719,100.129,1.38540283034885,38.540283034884986,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3395205
0.0,0.0,0.0,95.55555555555556,95.55555555555556,1.0,0.0,9.0,9.0,1.0,0.0,9.8,9.8,1.0,0.0,8.2,8.2,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,2.171641722032618,2.171641722032618,1.0,0.0,1.8,1.8,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,155.961,182.239,0.8558047399294334,-14.419526007056662,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,928873
0.0,0.0,0.0,81.11111111111111,81.11111111111111,1.0,0.0,5.5,5.5,1.0,0.0,7.4,7.4,1.0,0.0,4.3,4.3,1.0,0.0,2.4,2.4,1.0,0.0,10,10,1.0,0.0,2.243570802528962,2.243570802528962,1.0,0.0,2.35,2.35,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,206.982,292.773,0.7069709296963859,-29.302907030361414,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2448829
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,4.666666666666667,4.666666666666667,1.0,0.0,7.3,7.3,1.0,0.0,2.7,2.7,1.0,0.0,2.4,2.4,1.0,0.0,13,13,1.0,0.0,2.1548382748015587,2.1548382748015587,1.0,0.0,2.2,2.2,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,171.416,161.674,1.0602570605044719,6.02570605044719,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,590794
0.0,0.0,0.0,92.22222222222221,92.22222222222221,1.0,0.0,6.166666666666666,6.166666666666666,1.0,0.0,8.2,8.2,1.0,0.0,4.3,4.3,1.0,0.0,1.9,1.9,1.0,0.0,13,13,1.0,0.0,2.042169285197173,2.042169285197173,1.0,0.0,1.7777777777777777,1.7777777777777777,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,212.607,193.105,1.1009916884596465,10.099168845964636,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,91,91,1.0,0.0,10,1,0,0,6562464
0.0,0.0,0.0,94.31818181818183,94.31818181818183,1.0,0.0,7.116666666666667,7.116666666666667,1.0,0.0,8.5,8.5,1.0,0.0,6.4,6.4,1.0,0.0,2.1,2.1,1.0,0.0,16,16,1.0,0.0,2.043327174813191,2.043327174813191,1.0,0.0,1.36,1.36,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,186.68,195.08,0.9569407422595858,-4.305925774041421,0,0,0.0,0.0,8,8,1.0,0.0,0,0,0.0,0.0,87,87,1.0,0.0,10,1,0,0,5795092
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,9.0,9.0,1.0,0.0,5.8,5.8,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.1494754265342504,2.1494754265342504,1.0,0.0,1.5399999999999998,1.5399999999999998,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,196.395,147.489,1.3315908305026138,33.15908305026138,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3495208
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,8.0,8.0,1.0,0.0,8.6,8.6,1.0,0.0,7.4,7.4,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,2.0181377717126794,2.0181377717126794,1.0,0.0,1.8,1.8,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,160.881,182.262,0.8826908516311683,-11.73091483688317,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,1733444
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,5.666666666666666,5.666666666666666,1.0,0.0,7.6,7.6,1.0,0.0,4.0,4.0,1.0,0.0,2.3,2.3,1.0,0.0,13,13,1.0,0.0,2.2596626874865997,2.2596626874865997,1.0,0.0,1.342857142857143,1.342857142857143,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,221.329,222.174,0.9961966746784052,-0.3803325321594781,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2649443
0.0,0.0,0.0,95.55555555555556,95.55555555555556,1.0,0.0,9.0,9.0,1.0,0.0,9.6,9.6,1.0,0.0,8.4,8.4,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,2.2480257023678076,2.2480257023678076,1.0,0.0,1.7232142857142858,1.7232142857142858,1.0,0.0,10,10,0,60,30,30,0,0,0,0,0,0,188.223,243.124,0.7741851894506507,-22.581481054934923,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4514996
