tidy,as,1
mist,in,1
to,imitate,1
a,white,1
cant,deny,1
little,kiss,1
her,turn,1
so,cold,1
looked,puzzled,1
sounds,just,1
out,of,2
alice,was,5
very,exact,1
go,the,2
the,winding,1
it,writes,1
struck,her,1
or,two,1
drink,but,1
set,it,1
glass,in,1
began,winding,1
near,the,1
she,cried,1
get,on,1
understand,that,1
and,folded,1
sitting,sulkily,1
of,breath,1
alice,said,2
i,think,2
argument,with,1
punishments,for,1
from,bar,1
mind,kitty,1
sometimes,to,2
suppose,they,1
then,with,1
table,by,1
arm,in,1
begun,with,1
they,dont,1
was,as,1
daughter,the,1
wall,next,1
all,soft,1
added,ill,1
heard,you,1
any,more,1
twice,while,1
away,by,1
looking,thats,1
as,soon,2
she,thought,1
from,alices,1
beginning,with,1
and,alice,3
argued,that,1
be,only,1
table,and,1
watching,them,1
that,she,4
arm,chair,2
door,of,1
me,laugh,1
now,you,2
the,worsted,3
will,though,1
not,good,1
our,fire,1
quilt,and,1
theyve,a,1
milk,in,1
your,face,1
nose,which,1
perhaps,looking,1
paw,she,1
books,are,1
the,fall,1
little,peep,1
only,get,1
progress,of,1
pictures,on,1
hear,me,1
of,a,2
all,knots,1
make,me,1
her,on,1
own,tail,1
beyond,oh,1
get,into,1
up,in,4
so,with,1
seen,in,1
a,sudden,1
did,was,1
one,here,1
i,should,2
on,i,1
bit,of,1
would,look,1
here,something,1
the,room,2
the,end,2
know,whether,1
alive,and,1
was,watching,1
any,whiskers,1
purred,well,1
thats,very,1
it,would,3
took,no,1
one,she,1
looking,about,1
my,whiskers,1
see,if,1
faults,kitty,1
just,now,2
set,him,1
mightnt,take,1
and,once,1
was,spread,1
her,you,1
that,the,3
like,a,1
would,you,2
about,and,1
could,do,1
to,purr,1
such,beautiful,1
exactly,like,1
with,the,5
here,to,1
it,pretty,1
any,water,1
drop,upon,1
quarter,of,1
feeling,that,1
talking,all,1
if,they,1
thing,cried,1
been,doing,1
a,grand,1
the,afternoon,1
thinner,pencil,1
two,and,1
two,of,1
again,do,1
the,glass,6
for,some,1
saying,anything,1
nice,check,1
the,day,2
the,regular,1
about,whenever,1
and,set,3
her,head,2
chessmen,were,1
any,of,1
you,tidy,1
glass,that,1
and,down,1
that,youre,1
so,wish,2
warm,here,1
together,in,1
were,only,1
the,leaves,1
think,if,1
week,suppose,1
through,she,1
the,rapid,1
enormous,memorandum,1
so,that,2
life,such,1
had,quite,2
into,it,2
imitate,however,1
who,was,2
as,he,1
could,only,1
brightly,as,1
enough,to,1
as,if,6
they,see,1
quite,a,1
because,the,1
up,one,3
went,on,6
floor,and,1
began,writing,2
in,here,1
kitty,sat,1
kitten,as,1
was,too,1
then,they,1
entirely,for,1
him,and,1
get,a,1
other,room,1
to,throw,1
her,breath,2
take,his,1
dinner,then,1
the,arm,1
alice,had,3
oh,what,1
all,my,2
just,like,1
dusted,he,1
them,yet,1
knots,and,1
which,was,1
you,understood,1
chessmen,down,1
same,as,1
a,bit,1
it,might,2
for,instance,1
poor,thing,1
common,and,1
was,lying,1
he,was,3
worsted,with,1
queen,gasped,1
she,hastily,1
anxious,to,1
wasnt,thirsty,1
was,nearly,1
see,suppose,1
summer,kitty,1
it,and,1
alice,got,1
you,know,10
through,the,4
this,is,1
fun,itll,1
want,so,1
play,chess,1
you,had,1
were,invisible,1
after,its,1
what,she,1
a,scramble,1
comes,up,1
forgetting,that,1
imperial,kitten,1
if,i,1
of,sticks,1
picked,him,1
head,just,1
so,violently,1
be,hours,1
table,behind,1
so,they,1
all,alive,1
exact,had,1
the,edge,1
ashes,she,1
you,say,1
year,i,1
went,into,1
in,the,13
